Plot,Repeat,NPQ_ind_amp,NPQ_ind_rate,NPQ_rel_amp,NPQ_rel_rate,NPQ_rel_res,phiPSII_ind_amp,phiPSII_ind_rate,phiPSII_ind_res,NPQ_ind_linear,maxNPQ,endNPQ,endFvFm
2219,1,3.042540794,0.007834414,2.616514239,0.023616802,0.427633263,0.226494103,0.016161825,0.548017281,0.029833333,3.12,0.28,0.79
2219,3,3.521170228,0.002918735,2.451272205,0.032954642,0.435750071,0.216550923,0.026475389,0.553926174,0.018333333,2.93,0.33,0.78
2220,1,4.39370804,0.006729138,3.77845459,0.017665746,0.451899941,0.291341418,0.011302085,0.491532787,0.036,4.4,0.28,0.79
2220,2,3.995830655,0.00613838,3.484626229,0.020511842,0.387243401,0.300957576,0.013822698,0.454401799,0.034166667,3.96,0.27,0.76
2220,3,4.25728882,0.004434072,3.307362142,0.027525927,0.560708758,0.26501081,0.017998573,0.492798792,0.0265,3.98,0.32,0.78
2221,1,3.42534171,0.003439502,2.497492678,0.031790004,0.397306665,0.238447736,0.019895162,0.481243198,0.018,2.98,0.3,0.73
2221,2,3.339014567,0.004321981,2.524297098,0.025241357,0.417546651,0.213810237,0.018852835,0.579491735,0.0175,3.02,0.26,0.81
2222,1,3.294774861,0.007275751,2.759377952,0.020525529,0.416171207,0.235738722,0.014610076,0.539863173,0.022,3.26,0.24,0.79
2222,2,3.81570021,0.005334294,2.961706768,0.018854333,0.461898316,0.252450271,0.012979388,0.521267518,0.018,3.51,0.29,0.79
2222,3,3.279730677,0.010485709,2.921929979,0.018187702,0.40776834,0.252943039,0.012814868,0.505919524,0.037333333,3.4,0.3,0.77
2223,1,3.620111876,0.01035133,3.296593737,0.011257344,0.454226852,0.270614868,0.008129212,0.502226625,0.042166667,3.78,0.35,0.78
2223,2,3.682775648,0.007989621,3.269576094,0.012522121,0.416711773,0.278495041,0.008935943,0.495285935,0.034166667,3.75,0.31,0.78
2223,3,3.567205218,0.007065428,3.097293344,0.017960131,0.385511825,0.261644224,0.01232943,0.517493811,0.0295,3.57,0.26,0.79
2224,1,3.143203891,0.009040853,2.773639576,0.019222606,0.356761094,0.247040241,0.013422518,0.52232612,0.0305,3.19,0.24,0.78
2224,2,3.463356166,0.007394477,2.91105699,0.020400806,0.386931705,0.250977597,0.013488772,0.521764016,0.024833333,3.39,0.22,0.79
2224,3,2.959994855,0.00614938,2.537463227,0.029860666,0.362472354,0.230268804,0.021262524,0.537122078,0.0275,2.96,0.26,0.78
2225,1,2.742331862,0.013388844,2.594650608,0.010970687,0.336873713,0.237131455,0.008666221,0.547531277,0.037333333,2.92,0.28,0.79
2226,1,2.444284408,0.011557094,2.12055977,0.019076335,0.371341212,0.201960094,0.015458301,0.562910885,0.026,2.53,0.3,0.77
2226,2,3.490432713,0.009373574,3.004470352,0.016987259,0.383327937,0.256339001,0.012320578,0.528709716,0.023666667,3.49,0.2,0.8
2226,3,2.23097127,0.011237956,2.176677187,0.013652112,0.255509479,0.228771145,0.011603126,0.540918594,0.026333333,2.35,0.24,0.77
2227,1,3.069488281,0.007301762,2.74826861,0.014523759,0.324568022,0.242721378,0.011296902,0.55096531,0.029166667,3.1,0.27,0.8
2227,3,3.607426246,0.005024794,2.839342806,0.020753526,0.469537916,0.232619309,0.016092089,0.553973167,0.016666667,3.38,0.32,0.8
2228,1,2.967816634,0.006936625,2.514214381,0.019865104,0.46471578,0.227442652,0.015771605,0.530454465,0.028666667,3.01,0.34,0.77
2228,2,4.408891183,0.00442687,3.471164056,0.027705177,0.495676718,0.265010812,0.017998575,0.512798786,0.026666667,4.08,0.27,0.8
2228,3,1.981259537,0.01902119,1.882335188,0.010091089,0.283188138,0.203547243,0.008255206,0.554388347,0.0325,2.11,0.28,0.76
2229,1,3.634521096,0.009220965,3.185643262,0.018172283,0.458131735,0.268758301,0.012048462,0.497283791,0.040333333,3.74,0.3,0.78
2229,2,3.869161481,0.007674984,3.346448866,0.018571434,0.459132611,0.266003469,0.013045828,0.505558859,0.032333333,3.89,0.32,0.78
2229,3,3.255150411,0.005882902,2.778827306,0.017064953,0.32889047,0.241126606,0.013009153,0.551879716,0.018166667,3.14,0.26,0.8
2230,1,3.510757986,0.007871893,3.000055134,0.017728037,0.440833231,0.240663051,0.013197884,0.547171559,0.021166667,3.52,0.3,0.8
2230,2,3.501360334,0.011228546,2.989976972,0.019559081,0.48209008,0.2471744,0.0127753,0.53645357,0.039166667,3.62,0.27,0.8
2231,1,3.143610394,0.01115057,2.844912055,0.019813952,0.358889823,0.24904114,0.014421854,0.544800425,0.036833333,3.25,0.25,0.8
2231,2,2.945283888,0.007538358,2.633757597,0.025988469,0.36374497,0.234214214,0.018902084,0.55715421,0.031,3.06,0.24,0.8
2231,3,3.541600059,0.002442761,2.361227135,0.043724989,0.326512288,0.23826432,0.031976116,0.49741819,0.017333333,2.73,0.21,0.75
2232,1,3.214706098,0.006583128,2.664673614,0.023050529,0.502931636,0.227791202,0.01420942,0.526198565,0.0325,3.28,0.3,0.77
2232,2,2.699531286,0.010658548,2.404012439,0.030830228,0.403447191,0.21451602,0.022933801,0.567396462,0.036,2.88,0.24,0.8
2233,1,3.640132079,0.005811356,3.105248124,0.02444637,0.458037113,0.259506507,0.017070574,0.516525945,0.036666667,3.63,0.31,0.79
2233,2,3.680044389,0.005288621,3.08602986,0.020458299,0.423761416,0.256233519,0.014702034,0.52254524,0.031,3.57,0.32,0.79
2233,3,3.616006889,0.004496655,2.909361706,0.026113617,0.452288248,0.248632282,0.01918111,0.514162991,0.031333333,3.42,0.34,0.77
2234,1,3.567482891,0.00868071,3.419292086,0.014100908,0.362916655,0.282066056,0.01043913,0.500040285,0.043833333,3.81,0.28,0.79
2234,2,3.399335479,0.010071316,3.158317022,0.012523315,0.416270795,0.264506003,0.009671919,0.508743466,0.040833333,3.62,0.32,0.78
2234,3,3.249319178,0.006652105,2.712390151,0.020526999,0.474837269,0.226060684,0.014124829,0.557566528,0.0265,3.29,0.31,0.8
2235,1,3.416670658,0.00798299,3.073473337,0.021105355,0.393243701,0.263522147,0.015456982,0.524459853,0.0365,3.51,0.28,0.8
2235,2,3.699501173,0.008072573,3.224080418,0.018755038,0.450833675,0.265714477,0.012714179,0.511312103,0.0415,3.81,0.28,0.79
2235,3,2.773153398,0.009056576,2.313549118,0.016586988,0.424456332,0.214505915,0.011324561,0.570811571,0.030666667,2.85,0.25,0.8
2236,1,3.47156128,0.009901341,3.113588242,0.015355285,0.386622953,0.27586217,0.009962028,0.483841614,0.0405,3.65,0.23,0.77
2236,2,3.032322247,0.006300075,2.525326188,0.017472188,0.476618715,0.221753678,0.012123024,0.54706975,0.0315,3.11,0.34,0.78
2236,3,3.254077847,0.008466862,2.889055424,0.016891342,0.401761275,0.243392071,0.011243589,0.541849079,0.032166667,3.44,0.23,0.8
2237,2,3.416545415,0.004887034,2.975592671,0.01846401,0.309701027,0.263528555,0.01347218,0.524681223,0.031333333,3.34,0.22,0.8
2237,3,3.995762584,0.004761048,3.347773296,0.020427679,0.30448162,0.288854834,0.014237517,0.495473556,0.024166667,3.72,0.2,0.79
2238,1,3.469509715,0.006006579,3.03535657,0.021050439,0.400350229,0.270817568,0.014870986,0.475603431,0.0325,3.48,0.27,0.76
2238,2,3.185012394,0.005167907,2.609706785,0.026939895,0.458600706,0.238877091,0.016631981,0.484022421,0.0295,3.15,0.28,0.74
2238,3,3.608747988,0.005144971,3.074732703,0.025507849,0.417756552,0.259506515,0.017070579,0.506525928,0.029833333,3.57,0.27,0.78
2239,2,4.139254177,0.005488966,3.442737479,0.019541346,0.460172684,0.274149608,0.012993022,0.51265466,0.028333333,4.04,0.29,0.8
2239,3,4.043839451,0.007750621,3.717324381,0.017229314,0.403926528,0.304482069,0.011935122,0.46495203,0.042833333,4.22,0.26,0.78
2240,2,2.961745103,0.010867922,2.599103367,0.019543942,0.405588825,0.233147159,0.014327075,0.550104583,0.036333333,3.11,0.27,0.79
2240,3,3.271099921,0.008689785,2.956658431,0.013948839,0.386449621,0.257425591,0.009613068,0.524383755,0.035833333,3.42,0.29,0.79
2241,2,3.688168244,0.006109912,3.267963142,0.020559783,0.407578273,0.267151124,0.015339015,0.511207086,0.039,3.72,0.33,0.79
2241,3,3.628628599,0.008253083,3.28635087,0.02127537,0.421923914,0.274261274,0.014113745,0.493350856,0.043,3.77,0.3,0.78
2244,2,3.639867175,0.009991543,3.288381813,0.014304209,0.464419232,0.282091739,0.00992603,0.466906828,0.045833333,3.85,0.31,0.76
2244,3,3.564093748,0.014345982,3.091659589,0.011597032,0.5416108,0.263133272,0.008587803,0.465041514,0.048666667,3.72,0.41,0.74
2245,1,3.044137205,0.00811677,2.765970792,0.022371092,0.330424534,0.257837755,0.015999196,0.495817778,0.035833333,3.15,0.24,0.76
2245,2,3.238275733,0.007524064,2.970500537,0.024165032,0.325374359,0.272347424,0.016541658,0.482261761,0.037666667,3.34,0.24,0.76
2245,3,3.563915757,0.006384697,3.147590606,0.021677827,0.396003479,0.277807992,0.014921708,0.478529,0.0355,3.61,0.26,0.77
2246,3,3.076390606,0.005242959,2.662425757,0.027570012,0.327173901,0.252416446,0.020341787,0.515967966,0.027166667,3.03,0.23,0.78
2247,1,3.316453857,0.0065152,2.864870938,0.025953799,0.460878299,0.260871827,0.017341943,0.477172805,0.0365,3.39,0.32,0.75
2247,2,3.099594932,0.006820803,2.667818913,0.01724573,0.404915738,0.230104325,0.013055873,0.560033223,0.024,3.11,0.31,0.8
2247,3,3.020090371,0.005906115,2.495557278,0.028753246,0.53247278,0.219880086,0.019249079,0.518955211,0.032,3.09,0.39,0.75
2248,2,3.460809767,0.015142402,2.840025494,0.017128251,0.565111048,0.2400345,0.011593098,0.508276679,0.047333333,3.53,0.4,0.76
2248,3,3.374879929,0.01219885,3.002413679,0.017385496,0.517907985,0.249894295,0.011827879,0.505652272,0.045166667,3.59,0.42,0.76
2249,1,3.483481036,0.005431803,3.037533996,0.018126021,0.364195645,0.25820369,0.012783031,0.524834554,0.035333333,3.47,0.27,0.79
2249,2,3.274023985,0.006295102,2.907895041,0.019586336,0.359446974,0.264816846,0.013860527,0.480396212,0.033333333,3.29,0.29,0.75
2249,3,3.28594704,0.008988273,3.029848351,0.019032246,0.389629763,0.270803646,0.014413446,0.491403663,0.043333333,3.47,0.27,0.77
2250,1,3.23911532,0.008798194,2.901047235,0.018029865,0.363487887,0.261321447,0.014149546,0.518507851,0.0325,3.29,0.29,0.79
2250,2,2.067629964,0.003099969,1.345905931,0.025329379,0.375709225,0.14526572,0.022768941,0.609710231,0.013,1.73,0.33,0.76
2250,3,3.205281253,0.006811559,2.823697115,0.018002272,0.370296211,0.248184578,0.01395967,0.528890347,0.028833333,3.22,0.31,0.78
2251,1,1.568586684,0.011178274,1.339611526,0.013307416,0.377624298,0.14908126,0.011887866,0.605142581,0.020833333,1.7,0.36,0.76
2251,3,3.877668392,0.004709066,2.997134995,0.022323902,0.469118264,0.243249252,0.015592809,0.541220286,0.013,3.55,0.32,0.8
2252,2,3.112295609,0.009748682,2.806472828,0.0269148,0.399711442,0.24656969,0.01973147,0.523494723,0.039666667,3.26,0.31,0.78
2253,1,3.547022934,0.010338643,3.212913472,0.014240976,0.40175436,0.267921943,0.009804251,0.51383803,0.041,3.69,0.29,0.79
2253,2,3.003401629,0.006282523,2.674111245,0.020383249,0.369445004,0.229065464,0.016287453,0.567090147,0.0315,3.11,0.26,0.81
2253,3,3.513278564,0.006037071,3.004001025,0.021205607,0.39878649,0.270563657,0.0141792,0.486717679,0.029833333,3.48,0.26,0.77
2254,3,2.985301462,0.007442008,2.578497828,0.026263577,0.409788795,0.221838555,0.019981207,0.56634658,0.025833333,3.04,0.31,0.8
2256,1,3.391436996,0.006721912,2.732541924,0.017838288,0.479225677,0.228502408,0.013685775,0.558217079,0.016666667,3.29,0.35,0.8
2256,2,3.20790044,0.013297949,2.917023482,0.01199109,0.376548285,0.268062664,0.008611337,0.500939443,0.041666667,3.34,0.24,0.78
2257,1,3.740052192,0.008424569,3.341366317,0.016369598,0.425443143,0.272498252,0.010891209,0.500621206,0.041,3.89,0.27,0.78
2257,3,3.500200142,0.007181378,2.989738426,0.017616291,0.476623116,0.248211016,0.010615961,0.509018233,0.041833333,3.63,0.29,0.77
2258,1,3.329518013,0.009927043,3.211279008,0.013658269,0.307378659,0.273162014,0.01061102,0.520305962,0.041333333,3.46,0.25,0.8
2258,2,3.530558291,0.009341267,3.294525256,0.013373601,0.33664053,0.279142807,0.010182799,0.510801196,0.0355,3.6,0.27,0.79
2258,3,3.422973287,0.00886602,3.093890329,0.016823378,0.381315653,0.265073183,0.013522881,0.525727463,0.037666667,3.45,0.31,0.8
2259,1,2.89600266,0.006247987,2.421581605,0.021480165,0.385989819,0.222626059,0.015422966,0.546740751,0.026166667,2.89,0.26,0.78
2259,3,2.904755005,0.006870182,2.430670909,0.019927025,0.392809755,0.219044801,0.015187234,0.560812482,0.019166667,2.86,0.31,0.79
2260,1,3.042704656,0.007145868,2.718653537,0.018920591,0.398451508,0.232297816,0.01502312,0.556696271,0.032666667,3.13,0.29,0.8
2260,2,2.827606184,0.005953593,2.460440648,0.019466196,0.400411363,0.220617742,0.016252565,0.570744288,0.028333333,2.88,0.31,0.8
2261,1,3.612497791,0.011729525,3.380723588,0.013861913,0.37879586,0.276209141,0.009990613,0.506828358,0.042,3.75,0.32,0.79
2261,3,4.11778451,0.003890624,3.231253158,0.051250791,0.460776245,0.270359651,0.037678663,0.476190045,0.027,3.73,0.25,0.77
2262,2,3.433668185,0.007512611,3.084638497,0.022727908,0.345749089,0.283905309,0.015745688,0.466467992,0.038,3.51,0.25,0.76
2262,3,3.187994514,0.007328825,2.890998155,0.031578635,0.424924126,0.248771193,0.021504792,0.518831931,0.0405,3.39,0.28,0.78
2263,1,2.977827079,0.01024562,2.518430827,0.015259828,0.459278673,0.219891208,0.011442984,0.559266903,0.033833333,3.09,0.31,0.79
2263,2,2.941681808,0.009378859,2.478595452,0.014728064,0.408248229,0.224093102,0.011151841,0.546480103,0.027833333,2.99,0.29,0.78
2263,3,3.892631424,0.005487536,3.432324624,0.024042026,0.447200999,0.277246669,0.016284605,0.497333379,0.038333333,3.95,0.3,0.79
2264,1,2.751303443,0.006592726,2.352747479,0.031079701,0.390574799,0.220926237,0.022287219,0.536884744,0.027833333,2.79,0.3,0.77
2264,3,3.455940797,0.005484093,2.896321828,0.03134869,0.444527844,0.252887065,0.02064277,0.489536895,0.0355,3.42,0.28,0.76
2265,3,3.092688443,0.011353838,2.67151263,0.023199713,0.484633731,0.225537056,0.0165063,0.540159726,0.041,3.26,0.33,0.78
2266,1,4.089314802,0.003586661,3.256485346,0.017411491,0.310541254,0.295996104,0.012448311,0.461626344,0.024666667,3.6,0.27,0.76
2266,2,3.499842579,0.004734637,2.956360784,0.023807807,0.368541748,0.247433624,0.017198627,0.553513028,0.0235,3.38,0.29,0.81
2266,3,3.497124755,0.005128222,3.081280648,0.023920541,0.341688007,0.258694638,0.017853073,0.531994949,0.035833333,3.48,0.26,0.8
2267,1,3.725719304,0.007315287,3.185010868,0.015848682,0.497160615,0.254471619,0.012104005,0.527322873,0.027166667,3.72,0.4,0.79
2267,2,3.662886543,0.008003699,3.228411847,0.016818204,0.485277006,0.258409427,0.012426948,0.511457683,0.039666667,3.77,0.37,0.78
2267,3,3.12063545,0.003947482,2.500546143,0.02766871,0.373532056,0.219865756,0.020665699,0.565578512,0.025333333,2.92,0.3,0.79
2268,1,3.386583861,0.008237617,3.063985827,0.013170413,0.382838907,0.270253161,0.010130218,0.502020484,0.032666667,3.48,0.3,0.78
2268,2,2.758242084,0.011689402,2.573920689,0.010607343,0.339987566,0.244129533,0.008006764,0.529115475,0.034166667,2.87,0.28,0.78
2268,3,3.140535271,0.008041751,2.903924853,0.014270553,0.314876234,0.267291232,0.011430514,0.507235991,0.0315,3.22,0.26,0.78
2269,1,3.606097331,0.006762321,3.089997288,0.031731707,0.481588089,0.255949079,0.021501127,0.511388595,0.03,3.66,0.28,0.79
2269,2,3.637134251,0.008334499,3.307472921,0.015506287,0.311447702,0.300659886,0.010160416,0.451120045,0.038666667,3.69,0.22,0.76
2269,3,3.728829992,0.007763447,3.341865741,0.019754666,0.376516507,0.291226045,0.013254931,0.457257535,0.039666667,3.79,0.25,0.76
2270,1,3.296199884,0.01295786,3.011386884,0.013008505,0.395003519,0.260479063,0.010171281,0.508905493,0.0435,3.44,0.27,0.78
2270,2,3.585722267,0.009750146,3.122179097,0.01612615,0.513308386,0.268368729,0.010112087,0.478806615,0.047333333,3.75,0.33,0.76
2270,3,3.420663003,0.008035077,3.005408309,0.012683993,0.472426749,0.247035584,0.010104879,0.536271524,0.0285,3.43,0.39,0.79
2271,2,2.829432718,0.00970306,2.558878409,0.012033287,0.283346687,0.264946477,0.008873797,0.474681026,0.030833333,2.91,0.24,0.74
2271,3,3.298666774,0.006606253,2.764809598,0.020243971,0.448021601,0.240709793,0.015451349,0.526624855,0.028333333,3.29,0.31,0.78
2272,2,3.415133136,0.005737071,3.063584517,0.028052074,0.386229625,0.28335409,0.018172277,0.446175697,0.037,3.51,0.29,0.74
2272,3,2.651375813,0.014699972,2.352737386,0.023345977,0.443245461,0.217855391,0.015889164,0.536739923,0.038833333,2.85,0.31,0.77
